671,2141309.9553038236
101,996509.1551614171
681,972534.7505648602
750,889797.2503406997
21,874250.5780984333
701,664574.8916376822
650,655187.823026208
732,588725.2889033619
372,552136.3926852156
125,517573.6651807916
134,453628.2029299291
1514,452634.9023310001
556,410929.95060813375
1358,404968.42966693395
28,404538.66251645936
1155,401368.2166585375
699,400831.44127638696
881,391586.36379658635
899,391522.2947715699
437,379578.1648204173
770,372703.2223463694
915,371028.5023130793
126,365865.10797948216
691,365378.36963713646
301,351530.25251978217
930,344827.58304526936
1171,336112.0202501127
1137,311804.65344634023
958,308930.6639363837
739,282061.27477964177
977,277773.83941376436
687,277423.57258899254
249,269246.61916624295
1204,267453.1526369904
2181,267280.66545848706
370,262707.66701712913
103,262505.3351461766
927,254342.8505854271
1567,250096.15404149104
1000,245819.06375519093
509,245397.83888785916
740,228877.03724389226
13,227381.30166670348
1035,220436.20057682254
238,219374.68307013376
421,218212.00697162646
461,214217.6764940214
1676,210002.86763532838
1167,207006.8017320913
259,206652.38710348064
1964,204417.53993794648
453,203963.86122907663
795,203519.83851405745
374,203284.65113011494
457,200616.21267738708
50,199207.85918944594
717,199052.2662930744
2111,192379.5597239046
2090,191993.6163236249
3595,191821.76910997217
93,188114.4671511224
690,186005.40444056343
2304,183812.99953394302
539,182783.62296001965
1162,180343.86592181696
1023,178888.22380303743
2457,176917.16140813474
909,175360.5838874884
1764,173365.21750232502
340,171867.75212737397
999,168720.18288011
1058,167951.35067892098
806,166622.42704615492
119,165064.69129953877
843,164960.53949475146
2212,164781.90642748668
3630,161191.24499906143
801,161160.73177301532
1671,161133.51062032106
2007,159781.5858638277
2051,157991.4083065392
416,157394.38543463164
997,155300.19286232252
2,154318.41303938648
420,153020.76369552477
631,152885.25654104934
170,152504.6491277681
1935,149427.5842455455
938,149388.54952822247
752,148304.37511157396
1805,147685.02293711202
637,146718.7430179076
1568,146554.2846798982
981,146507.12824206267
916,144154.67946954636
825,143561.76546300267
499,143382.26524562459
96,142311.8271309247
698,141179.83647927287
1046,140895.0068426837
2529,140758.78117321339
666,140421.23573601627
2813,139789.35581191542
330,138745.88854901944
1651,138456.96256919735
2099,138087.10540080452
2119,137417.37754196738
142,137239.50338405924
79,137033.9182860421
785,136632.13390461224
1655,136278.89553390507
244,136135.61455594376
183,135192.24053383237
10,134231.56597019377
1396,134154.10203301805
1341,133898.97607270887
932,133705.42356438507
80,132452.3560348667
2784,131387.66014114465
1724,130910.70692946838
1153,130703.6243920955
140,130699.04065804294
108,130404.10129162938
223,130388.68313114157
1609,129567.56801479499
1193,129247.39177032656
2046,129147.18876576182
2573,128245.8021354765
160,128133.04837644554
1087,127634.0901705584
1166,127073.31822397184
962,126918.2555755559
5280,126681.15391505315
1003,126354.2383438547
832,126028.48743481029
2118,125666.47115433819
3717,125655.7268135537
1160,125565.11854243455
23,124877.7077673868
1932,122751.15128666387
680,121311.47063001145
1439,120936.81957955079
4791,120551.23638202847
1240,120180.60054490007
1613,119266.8106716143
