Node,1,2,5,6,10,11,12,13,14,19,25,26,27,29,36,39,46,3,7,8,9,18,21,22,23,28,30,31,32,33,34,35,37,40,42,43,44,45,47,48,50,4,15,16,17,20,24,38,41,49,51,AVG
30,4010.8396105410443,5173.073499177632,8309.923380398672,3950.2420447931595,3080.2647394881174,2705.7093368620563,3076.1885480182927,5181.323394155954,2924.517118013822,11034.936695445667,6911.776443424721,10946.79583028517,6861.55142578125,8978.17095226378,6044.867453309911,6659.502344495467,5585.491526653489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.9249871197687
1,4010.8396105410443,5173.073499177632,20565.244497508305,7900.24848059187,0.0,2710.730552537907,3075.324230659299,5460.451346308356,0.0,3504.2965189615884,0.0,6953.726370983326,3234.39896484375,4237.862385426919,18997.130868042717,6657.876200202766,17602.184029085092,4603.860188802083,3440.270859070504,9375.47052916245,4480.527734374999,3037.0921875,8447.732959925965,3966.991030606357,3735.789958639706,3842.042022768789,9244.40888746803,3389.4396568251536,7357.341180098684,6490.906067305266,15430.419884314902,11569.674135727255,5296.048503989362,5102.4026281478555,5755.90919384058,6452.31982129491,12280.540426587302,5253.583997571791,14674.009034819948,11231.372692681345,5594.267189545158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5492.858986783116
32,52176.72708722014,35748.46186266447,32941.724252491695,27846.818138319304,19064.791033478064,14158.132353111132,3075.322146532012,7765.095738804551,53645.37517841046,14810.892570726799,18472.282760223046,11055.20892398686,52304.39736328125,27326.275190698823,18989.577214889978,20896.006409157322,17466.610828077937,22658.23875144676,30939.09311055818,18708.81688069332,8956.4794921875,16079.483072916666,8026.367319322486,47206.6565246582,15654.413630514706,45230.75901944155,8825.370244565216,21835.235141871166,49033.1464570698,38163.067717971906,23293.53623878563,11550.454391246178,0.0,54127.643094975894,24493.555253623188,0.0,5796.121806795635,28032.029732369087,9316.896135140729,16819.784513641516,5593.29859804483,32935.02056774594,14389.965603108581,6642.670754219409,8102.262105855857,5382.371340433757,55642.480976562496,28774.424560546875,29596.167035991093,34846.75614316239,0.0,22635.22088759883
3,12049.530521222014,5173.073499177632,8314.126245847177,11932.62159462303,3083.395648851691,8471.6085573456,9525.369783727134,8216.99526254863,0.0,0.0,3461.015882754414,18489.855223746687,6888.2034375,8974.012879859745,6042.680302907729,0.0,29674.025692614206,9221.799949363427,0.0,4685.790570834388,0.0,3029.823307291667,17061.470315728307,0.0,0.0,12066.482658370303,4416.9681106138105,3389.456432131902,7005.730990761204,17222.80450546244,15048.785958426339,0.0,0.0,21493.74944419049,5761.082427536232,6452.31982129491,5798.217509920635,11002.361354518582,9323.540996223095,5358.4173843304725,5594.267189545158,7454.224630527979,0.0,0.0,0.0,0.0,9952.935385742187,0.0,39508.033393799466,0.0,0.0,7081.270134692913
132,12020.860599347014,5173.073499177632,4152.3790490033225,7900.657240553368,9485.242132155508,5414.939978966347,0.0,5182.937169633796,2929.6349745530347,7002.109678326231,0.0,0.0,0.0,0.0,6044.867453309911,6659.502344495467,0.0,13572.124077690973,0.0,0.0,0.0,3037.0921875,4022.7980856146696,3984.3735573508525,0.0,0.0,0.0,3390.0660467791413,3506.5719210976044,0.0,0.0,0.0,5296.047456781915,5102.4026281478555,0.0,0.0,0.0,5254.449165962838,0.0,0.0,0.0,3726.6040268219767,0.0,6642.23496835443,0.0,0.0,6441.961466471354,5444.6765625,0.0,0.0,0.0,2772.3060053057898
185,52230.06331623134,5180.991666177161,0.0,0.0,3080.2647394881174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641.598101265822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.331722022793
212,12045.09807894123,10265.02110256109,53560.13091777409,51797.534828863725,47878.777966821865,37535.62965745192,19468.552305640245,21853.465578484436,25245.1171875,26188.541659268463,10904.037771912754,18564.231845599603,6862.246875000001,8468.483136995572,0.0,0.0,0.0,45077.32819733796,30950.108507186105,4685.790570834388,26853.495703125,42523.73519965278,21410.77760470472,3971.429224187678,28155.55930147059,16327.667438674322,23465.19356417839,3390.066382285276,7015.735377261512,3249.8793951884254,3655.141336629679,29416.35713816418,5296.047980385638,16094.849456137797,0.0,0.0,0.0,0.0,4667.0942479822015,0.0,0.0,29268.891724954872,25547.40263107487,21395.009889240508,16346.97212837838,11284.049341837566,24029.39649983724,16825.55888671875,4610.3958840080795,0.0,0.0,16002.956912240232
6,4011.647985657649,15409.79008311795,8232.58181063123,51907.880229786,31834.918447212065,28826.779395109097,6143.525509717988,0.0,0.0,7004.027558297822,22307.16649846073,3481.3475768827298,6783.858984375001,0.0,6044.867453309911,0.0,0.0,27039.222439236113,20622.218871798443,4685.96589740954,35801.5984375,12716.618055555557,0.0,0.0,0.0,3839.958654097077,0.0,6767.074865797546,3512.3279402883427,6494.513813824866,0.0,17527.569864535548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14674.130795916066,0.0,0.0,0.0,0.0,0.0,5448.335668945313,0.0,0.0,0.0,6884.665232107109
103,100421.92929395988,51103.97512335526,32943.61046511628,19884.664785827812,76775.74055930073,60729.259234005185,42917.270269626526,35884.625500174436,44119.71576397235,34031.105105313385,22245.332938835963,29861.91893496025,24063.71666015625,77562.37267778051,0.0,55902.280534351135,5585.491526653489,31559.777235243055,30899.26549341418,89229.91353665866,40289.868896484375,81916.11002604167,30228.591357018337,51455.99119429156,48432.13306985294,8131.183911795407,28105.132672634274,18093.6462327454,11019.577813399466,6803.004391245374,7312.540656121222,0.0,33983.428374335104,146200.2694741107,0.0,34409.99122848054,87245.17296006945,50759.0115867821,0.0,0.0,0.0,40266.530164147116,58835.51253283713,107513.18235759494,61792.86845439189,5374.89293162028,27693.722330729164,17234.23754882813,44381.548897695415,0.0,0.0,37513.72773925407
8,16046.044659514924,10265.02110256109,12408.880813953489,43903.96162724973,9485.942059672076,11351.186390532544,3078.6168540396343,13706.65426912424,8789.773794320914,11185.867750688032,10998.244242274626,10777.834631390791,6451.45166015625,0.0,0.0,0.0,0.0,22622.314814814814,17169.83998729816,0.0,4479.8482421875,3034.265451388889,0.0,0.0,7844.900854779412,0.0,0.0,0.0,0.0,0.0,7318.677562671703,5558.504285526567,0.0,10729.011521359707,18249.81148097826,13494.434786676646,0.0,0.0,0.0,0.0,0.0,14729.579633912455,3395.4326702057797,0.0,0.0,0.0,10106.611022949219,5445.399462890625,14684.296844079814,0.0,0.0,6417.890362297997
164,28059.377055153916,5173.741680862312,0.0,7898.812564357988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4610.271176938658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.9059309277034
176,144555.83238106343,30627.984419055447,16476.55066445183,15905.66267460602,15882.847322397736,14205.868230514978,0.0,2592.3671531419145,2923.1517498309795,37883.51296164773,3455.1390076818075,14609.806057448102,6858.4144921875,8888.093073326772,0.0,0.0,0.0,40615.62337239583,6862.82745075863,0.0,4480.375634765624,19391.731770833332,60858.42663406078,21142.701457630505,0.0,3842.042022768789,0.0,6770.625862730061,30061.668958162005,17304.67076831679,7313.93559382512,5565.80397971617,0.0,5102.4026281478555,0.0,0.0,5795.018322172619,16259.718947951858,14967.593979589195,17156.717065050194,5594.267189545158,43928.661213898915,3392.3026762259196,3321.3390031645567,28881.466427364863,11281.409840901693,3208.7864233398436,0.0,4609.698705990269,6627.521233974358,0.0,13905.932693149707
189,16110.73180970149,0.0,8311.002906976744,7951.123326692336,3082.4440413619745,0.0,9781.546839272103,5177.8212943483595,9082.552396334135,11066.68896484375,6916.275194586431,18340.15065115669,10169.44435546875,0.0,0.0,13763.04892503578,0.0,13601.416775173611,0.0,0.0,4480.528759765624,9666.275390625,12857.14599609375,21147.08869240501,3735.789958639706,0.0,0.0,7109.442772239264,0.0,17228.357692631223,11431.340372274211,5566.96085089354,0.0,0.0,5761.082427536232,6452.31982129491,0.0,0.0,0.0,0.0,11734.118782722513,3720.4157194833033,6779.321673872592,32005.73081487342,12222.561233108108,11284.049341837566,13678.928356119792,0.0,0.0,0.0,0.0,6474.817767399371
9,16109.718050373132,45981.15807095864,70052.0475498339,11928.945537752954,41656.18221192299,34544.479625092456,29560.039538871955,49845.139122494504,72736.08809251052,18757.00807051225,22092.767861291817,67420.06086779483,45319.589326171874,4237.862804502953,19431.894742164386,27919.270187261445,137574.2941982775,27055.055772569445,44677.780932454065,14030.148504712804,35846.980859375,19361.028385416666,17119.091716167357,7924.433654785157,32153.883382352942,36892.5135169298,18640.271459398977,14345.08282208589,22337.050549958883,48776.41045066454,38838.33282135345,11651.823191418196,10575.550083111702,70291.71139331574,12063.17142210145,13639.439792290419,0.0,11107.698822846285,35052.42414825641,28758.489149024448,17930.70565076898,76931.67991313177,32935.88400968695,0.0,45256.40625,28931.36459350586,27509.34736328125,22889.499609375,24579.089026941783,20918.061548477563,0.0,31062.489346147977
