layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
1,47,25.0,11.0,6.0,0.005251082080375,0.007891435974443,0.0009406,0.004675,0.010245720680132,0.0086427,0.321982562496247,5.993936374755727,0.35968379446640314,nan
1,2,19.0,11.0,4.0,0.00378958954227,0.00520108902551,0.0003594,0.001527177978871,0.004060731005955,0.0080347,0.199464148195846,2.286600232379453,0.4632352941176471,nan
1,57,19.0,11.0,4.0,0.002927454573003,0.00477367378948,0.0006056,0.000892177978871,0.005062423954484,0.0070447,0.191755388845282,3.4362808355665506,0.5220588235294118,nan
1,9,28.0,11.0,3.0,0.005178796613754,0.00904838040696,0.0007421,0.006815,0.004955314169756,0.0084777,0.176969158589859,4.728925310607592,0.23692307692307693,nan
1,38,9.0,8.0,1.0,0.002055243398548,0.002215565503221,0.0001904,-0.00302,0.00031273742936,0.006785,0.030169889330626,1.1714285714285717,0.5,nan
1,68,22.0,11.0,7.0,0.004840810265029,0.006905542510586,0.0013005,0.00302,0.010072926649573,0.0086199,0.359712226500314,8.359669047139127,0.4199134199134199,nan
1,40,17.0,11.0,6.0,0.00415340765515,0.005101067865637,0.0006266,0.000306846584384,0.006087880405153,0.0083106,0.290439259690049,4.027474053138828,0.5073529411764706,nan
1,23,33.0,11.0,7.0,0.007197135991476,0.012672648959379,0.0019513,0.009395,0.01606421793649,0.0095792,0.382453303119727,12.5430223840228,0.33548387096774196,nan
1,49,19.0,11.0,4.0,0.003995523632782,0.005326026310425,0.0003507,0.001540383484153,0.004383592750436,0.0081103,0.21147699086978,2.2153057779702663,0.38011695906432746,nan
1,70,20.0,11.0,6.0,0.004219087664408,0.00562135427029,0.0007061,0.002215,0.007865690591303,0.0081764,0.318964544123894,4.612297854962315,0.37254901960784315,nan
1,43,10.0,8.0,2.0,0.002563089513496,0.002609958375493,0.0002092,-0.002593377223398,0.000908711540029,0.0070656,0.063639610306789,1.3333333333333337,0.4222222222222222,nan
1,62,18.0,11.0,5.0,0.00371435427256,0.004811435660301,0.0003382,0.001072426406871,0.004800198661004,0.0079512,0.254531669957507,2.173995223121392,0.43333333333333335,nan
1,66,12.0,9.0,1.0,0.001979048792811,0.002489043301794,0.0002628,-0.001481794919243,0.000434191720875,0.0067893,0.034714285714286,1.617142857142857,0.5555555555555556,nan
1,5,14.0,9.0,3.0,0.002448475095726,0.003062480693809,0.0003395,-0.000675166852265,0.001644002301767,0.0068245,0.112547368421053,2.1121865889212823,0.4393939393939394,nan
1,17,5.0,5.0,1.0,0.001087644078621,0.001309944176894,0.0001658,-0.004243819660113,6.0864891323e-05,0.0061326,0.011768778828946,1.0,0.9,nan
1,35,8.0,7.0,1.0,0.000723656659919,0.001069928958081,0.0001976,-0.001281715728753,0.000201142474681,0.0029157,0.019843134832984,1.2,0.8666666666666667,nan
1,8,5.0,5.0,1.0,0.000752003834504,0.000698945069897,0.000179,-0.002735,9.9506075809e-05,0.003935,0.016770509831248,1.0,0.3333333333333333,nan
1,4,14.0,11.0,2.0,0.002526764720906,0.003695163528288,0.0002186,-0.001023875139198,0.001442151496824,0.0074692,0.082998535378644,1.3583333333333334,0.7582417582417582,nan
1,32,21.0,11.0,7.0,0.004593279191516,0.00630684413772,0.0010449,0.002428738635424,0.00904596940729,0.0084273,0.349359988916876,6.71682729102478,0.4619883040935672,nan
1,54,8.0,7.0,1.0,0.00140769975528,0.001652388361082,0.0002029,-0.002816715728753,0.000226821758789,0.0056246,0.023047433643052,1.2,0.6071428571428571,nan
1,64,8.0,8.0,1.0,0.001370664986727,0.001411947814548,0.0001776,-0.002665857864376,0.000305393828174,0.0051143,0.032324881425671,1.0,0.4,nan
1,45,13.0,9.0,2.0,0.002120883694081,0.002774851236565,0.0002965,-0.001064861218113,0.000897566853516,0.0067163,0.06906976744186,1.8481632653061224,0.5636363636363636,nan
1,11,25.0,11.0,4.0,0.004584251275746,0.007944891095078,0.000641,0.004745,0.007445770679695,0.0085621,0.208473558250911,4.019412148697864,0.4,nan
1,21,17.0,11.0,3.0,0.002966456870326,0.004459589482043,0.0002998,0.000391846584384,0.002825436959835,0.0077778,0.130592101120244,1.8785954785954784,0.6761904761904762,nan
1,63,13.0,11.0,2.0,0.001584629246629,0.002632018772785,0.0002519,-0.001258805705359,0.001341261884525,0.005233,0.080262319926601,1.3242424242424242,0.8181818181818182,nan
1,52,37.0,11.0,5.0,0.007212430113231,0.015112070223032,0.0012421,0.0126,0.012146712893019,0.0096221,0.284499465961679,8.033067474824565,0.2823529411764706,nan
1,7,10.0,10.0,1.0,0.001686994297585,0.002195920264433,0.0001767,-0.002623377223398,0.000492470119497,0.0064283,0.038986984851391,1.0,0.6222222222222222,nan
1,27,16.0,11.0,3.0,0.002643452412849,0.00412286843639,0.0003082,-0.00024,0.002472636967281,0.007562,0.124497803067966,1.892484367484368,0.7582417582417582,nan
1,31,18.0,11.0,3.0,0.003075785114661,0.004779815854131,0.0003198,0.000882426406871,0.003023871826308,0.0078371,0.131998333364898,2.0035954785954786,0.6583333333333333,nan
1,24,13.0,11.0,1.0,0.001625237072656,0.002796030967454,0.0002292,-0.001165777948981,0.000718538975583,0.0052868,0.039799497484265,1.2222222222222223,0.8333333333333334,nan
1,16,15.0,11.0,3.0,0.003033413058833,0.004123322595852,0.0002821,-0.000660635083269,0.002353770318186,0.0078414,0.136001241403331,1.7674843674843674,0.6095238095238096,nan
1,36,16.0,11.0,4.0,0.003410749583378,0.004451306108091,0.0003855,-0.000235,0.003629898703908,0.0078104,0.178251888061517,2.459725729602874,0.6373626373626373,nan
1,44,25.0,11.0,6.0,0.005321002189962,0.007939865748047,0.000833,0.004545,0.008375990832006,0.0086217,0.321049279706403,5.27462995094934,0.36363636363636365,nan
1,30,13.0,10.0,4.0,0.002584096029316,0.003260670157499,0.0002639,-0.001564861218113,0.002085480443583,0.0070849,0.160427744710981,1.5506804307728923,0.5769230769230769,nan
1,71,19.0,11.0,5.0,0.004001041164756,0.005428487128422,0.000443,0.001260383484153,0.005796584705458,0.0079847,0.239694236056603,2.804014919900441,0.5220588235294118,nan
