layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
5,37,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.249575038868206,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
5,2,48.0,31.0,12.0,0.018312496966607,0.03503573977049,0.0008705,-0.000835717967697,0.116885777670421,0.0326546,2.371350259930106,1.8245897917955696,0.7468599033816425,nan
5,3,39.0,31.0,9.0,0.015935586197774,0.028465297945014,0.0006385,-0.007095100040032,0.067295090089081,0.0316269,1.680400053441045,1.3384204539290077,0.8488529014844804,nan
5,72,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.26198021190241,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
5,63,77.0,31.0,13.0,0.027756281299676,0.069996270151352,0.0015543,0.024245,0.226365040862969,0.0379524,2.862790841867533,3.257933267662984,0.5675675675675675,nan
5,47,71.0,31.0,13.0,0.025947068672954,0.061816772166747,0.001365,0.01786,0.207258833709521,0.037325,2.749530427613105,2.8612083959965933,0.6321398124467178,nan
5,51,50.0,31.0,9.0,0.018729322359969,0.037006154032431,0.0008682,0.000465,0.090417726616111,0.0331018,1.761047495633127,1.819866462216081,0.7641843971631206,nan
5,9,82.0,31.0,13.0,0.029464959803689,0.077880873192102,0.0016144,0.029536661554144,0.242262708398446,0.0390264,2.877028427988142,3.383909766537288,0.5598101265822785,nan
5,44,82.0,31.0,13.0,0.02948737856263,0.077909481049863,0.0016209,0.029496661554144,0.23963365207779,0.0390651,2.873530521084813,3.3976871523023027,0.5617088607594937,nan
5,64,27.0,27.0,1.0,0.011688614572404,0.019015561571057,0.0004771,-0.01314,0.004128299165011,0.0284122,0.149224050030275,1.0,0.8803418803418803,nan
5,83,39.0,31.0,4.0,0.015648655080557,0.027959267075569,0.0006272,-0.006811325030024,0.030256638613719,0.0313169,0.755669809031423,1.314695611091619,0.8272604588394062,nan
5,14,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.249575038868206,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
5,25,35.0,31.0,3.0,0.013760129166252,0.024255649312362,0.0005757,-0.008883776409761,0.019625439625114,0.0299942,0.546252749795016,1.2067374455152369,0.8958333333333334,nan
5,28,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.249575038868206,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
5,65,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.249575038868206,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
5,57,45.0,31.0,7.0,0.016921959616641,0.031847424421329,0.000762,-0.002592917960675,0.063332172704391,0.0317455,1.370614314900635,1.5971951983936052,0.7630121816168328,nan
5,45,48.0,31.0,11.0,0.017681698516823,0.034312546580917,0.000824,-0.000295717967697,0.10834312232413,0.0321207,2.198052478070932,1.7272906066253908,0.7275362318840579,nan
5,70,84.0,31.0,13.0,0.030088570995565,0.081085009955246,0.0016565,0.032173212111193,0.249575038868206,0.0393631,2.893298317192885,3.4723024113002783,0.5510388437217706,nan
