layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
1,30,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,1,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,32,13.0,3.0,5.0,0.001391508365501,0.001924683778132,0.0006031,0.002576055512755,0.001239827466111,0.0018586,0.047682339878955,11.32253086419753,0.08974358974358974,nan
1,3,3.0,3.0,1.0,0.000424840052875,0.000309259688154,8.04e-05,-0.000600358983849,3.5043200344e-05,0.0011,0.00779422863406,1.0,0.3333333333333333,nan
1,132,3.0,3.0,1.0,0.001273345334763,0.000655467810475,4.86e-05,-0.000608397459622,6.2329836127e-05,0.00158,0.010392304845413,1.0,0,nan
1,185,13.0,3.0,8.0,0.002289342011137,0.002338890275901,0.0019196,0.003786055512755,0.001894685925215,0.0024579,0.072862901388066,45.0644718792867,0.14102564102564102,nan
1,212,3.0,2.0,1.0,0.00015,0.000110104696228,0.00016,-7.2679491924e-05,3.3936182699e-05,0.000315,0.005656854249492,2.0,0,nan
1,6,1.0,1.0,1.0,7e-05,3.1622776602e-05,3e-05,-2.5e-05,3.998985786e-06,7.5e-05,0.002,1.0,0,nan
1,103,25.0,3.0,7.0,0.002181111559258,0.006384114515456,0.0015057,0.008915,0.003577903887209,0.0024518,0.071553574345468,29.14193244170097,0.016666666666666666,nan
1,8,4.0,3.0,3.0,0.001440845334763,0.000752586303527,0.0001557,-0.00041,0.000187099346292,0.00175,0.03117691453624,3.2777777777777777,0,nan
1,164,7.0,3.0,2.0,0.000617596942724,0.000632331205301,0.0003977,0.000158228756555,0.000195845475672,0.0012025,0.018186533479473,5.5,0.14285714285714285,nan
1,176,36.0,3.0,7.0,0.00277914806446,0.01307696989219,0.0021306,0.01819,0.005140132737033,0.0028565,0.071386393096998,48.42356824417009,0.01904761904761905,nan
1,189,4.0,3.0,2.0,0.000467,0.000285679697996,0.0001221,-0.000435,0.000166265940157,0.001045,0.020784609690827,1.3333333333333333,0,nan
1,9,4.0,3.0,1.0,0.000524470588235,0.000324958115656,0.0001255,-0.000475,8.3109084859e-05,0.001115,0.010392304845413,1.5,0,nan
1,97,6.0,3.0,8.0,0.001637774289475,0.001097430404358,0.0015724,0.000249494897428,0.000831557325525,0.001975,0.069282032302755,34.44924554183814,0.2,nan
1,190,6.0,3.0,5.0,0.00150147478387,0.000966236015644,0.0005342,0.000324494897428,0.00055027390692,0.0018459,0.045848403729764,11.871141975308642,0.13333333333333333,nan
1,233,2.0,2.0,1.0,0.000591803278689,0.00029552008363,5.52e-05,-0.000527573593129,2.0734874283e-05,0.00092,0.005656854249492,1.0,0,nan
1,109,7.0,3.0,4.0,0.001097676817546,0.000827520161862,0.000417,0.000416457513111,0.000531404660675,0.0016628,0.037954504652814,7.523148148148148,0.09523809523809523,nan
1,19,3.0,3.0,1.0,0.000437826086957,0.000228473193176,9.35e-05,-0.000555,6.2331711779e-05,0.000945,0.010392304845413,1.0,0,nan
1,175,7.0,3.0,4.0,0.001886933570057,0.001117710090887,0.000377,0.000684686269666,0.000582055892913,0.002155,0.041569219381653,7.967592592592593,0,nan
1,215,7.0,3.0,2.0,0.001208921922756,0.00085669089057,0.0002109,0.000566457513111,0.00027279845862,0.00149,0.020784609690827,4.333333333333333,0,nan
1,20,3.0,3.0,1.0,0.001050259001072,0.000707909733409,4.69e-05,-0.000612057713659,4.6734121434e-05,0.001575,0.00779422863406,1.0,0.3333333333333333,nan
1,199,9.0,3.0,3.0,0.0014229255217,0.001233861060192,0.0002797,0.001455,0.000505102291394,0.001857,0.028059223082616,6.111111111111111,0.1111111111111111,nan
1,227,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,26,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,41,19.0,3.0,7.0,0.0017745030268,0.003781972474653,0.0008975,0.005515,0.002670842428805,0.0020721,0.070280163276608,18.28223593964335,0.03508771929824561,nan
1,96,6.0,2.0,1.0,0.000473520220588,0.000478684156418,0.0002525,0.000257247448714,6.3622953312e-05,0.0007075,0.005303300858899,5.0,0.06666666666666667,nan
1,144,3.0,3.0,1.0,0.000439840052875,0.000316833281283,7.96e-05,-0.000662679491924,4.20547845e-05,0.001175,0.00779422863406,1.0,0.3333333333333333,nan
1,155,2.0,2.0,1.0,0.000475574536664,0.000253184714986,8.04e-05,-0.000734644660941,1.1283869532e-05,0.00108,0.005656854249492,1.0,0,nan
1,177,6.0,3.0,6.0,0.001641691019249,0.001134789694878,0.0003405,0.000251742346142,0.00059083254671,0.0020997,0.049226707162484,7.440843621399177,0.26666666666666666,nan
1,179,2.0,2.0,1.0,0.000200544117647,0.000204330563272,6.06e-05,-0.000353786796564,1.1293379054e-05,0.000595,0.002828427124746,1.0,1.0,nan
1,198,2.0,2.0,1.0,0.000965130291369,0.000492084591926,5.07e-05,-0.000843431457505,2.2593243277e-05,0.00144,0.005656854249492,1.0,0,nan
1,220,2.0,2.0,1.0,0.000418588235294,0.000213991576892,6.5e-05,-0.000469644660941,2.119083842e-05,0.000785,0.005656854249492,1.0,0,nan
1,69,2.0,1.0,2.0,0.000267865168539,0.000153890144155,0.0002071,-0.000605,1.1972356892e-05,0.000825,0.004,2.0,0,nan
1,34,1.0,1.0,1.0,5e-05,2.2360679775e-05,8e-05,-6e-05,3.501874832e-06,0.000105,0.002,1.0,0,nan
1,105,1.0,1.0,1.0,0.00011,5.0990195136e-05,5e-05,-0.000105,3.995693112e-06,0.000165,0.002,1.0,0,nan
1,36,5.0,2.0,3.0,0.00045,0.000332659722472,0.0003506,-0.000202639320225,0.000169698976412,0.001,0.016970562748477,4.25,0,nan
1,209,3.0,2.0,2.0,0.000352,0.000195604255625,0.0002029,-0.000271698729811,6.78738767e-05,0.000705,0.011313708498985,3.0,0,nan
1,214,8.0,3.0,3.0,0.000895326086957,0.000788693007988,0.0004193,0.000505,0.00049885278986,0.001415,0.03117691453624,6.569444444444445,0,nan
1,221,5.0,3.0,1.0,0.001528345334763,0.000825529306414,0.0002503,3.472135955e-05,0.000103901375287,0.001785,0.010392304845413,5.625,0,nan
1,222,3.0,2.0,2.0,0.000537118644068,0.00028671887232,9.75e-05,-0.000434378221735,6.659404041e-05,0.00102,0.011313708498985,1.5,0,nan
1,38,2.0,1.0,2.0,0.000167826086957,9.5161778668e-05,0.0001675,-0.000237928932188,1.5986312845e-05,0.000405,0.004,2.0,0,nan
1,128,1.0,1.0,1.0,5e-05,2.2360679775e-05,5e-05,-3e-05,3.650176188e-06,7.5e-05,0.002,1.0,0,nan
1,63,12.0,3.0,8.0,0.00212591402365,0.002067912734532,0.0017987,0.002955,0.001804230023319,0.002302,0.075166259703811,40.486282578875176,0.10606060606060606,nan
1,86,3.0,3.0,1.0,0.001595463978831,0.000805395244221,4.87e-05,-0.000738397459622,6.2325107792e-05,0.001785,0.010392304845413,1.0,0,nan
1,90,1.0,1.0,1.0,0.000377118644068,0.000190262975904,5.74e-05,-0.000515,3.974295424e-06,0.000655,0.002,1.0,0,nan
1,134,1.0,1.0,1.0,0.000377118644068,0.000190262975904,5.74e-05,-0.000515,3.974295424e-06,0.000655,0.002,1.0,0,nan
1,166,3.0,2.0,1.0,0.001123660700143,0.000585224454582,9.7e-05,-0.000528397459622,3.3906566553e-05,0.00144,0.005656854249492,2.0,0,nan
1,168,2.0,2.0,1.0,0.000878921922756,0.000441848455825,5.17e-05,-0.000690502525317,2.2592896135e-05,0.00118,0.005656854249492,1.0,0,nan
1,173,1.0,1.0,1.0,0.000377118644068,0.000190262975904,5.74e-05,-0.000515,3.974295424e-06,0.000655,0.002,1.0,0,nan
1,180,5.0,3.0,1.0,0.00097953657096,0.000742868803918,0.0001328,-0.000172639320225,6.9913285342e-05,0.0016469,0.007994080650318,2.5,0.3,nan
1,186,3.0,2.0,1.0,0.000491237859455,0.00035739325786,0.0001343,-0.000525717967697,2.5420619059e-05,0.001135,0.004242640687119,2.0,0.3333333333333333,nan
1,188,3.0,3.0,1.0,0.001595463978831,0.000805395244221,4.87e-05,-0.000738397459622,6.2325107792e-05,0.001785,0.010392304845413,1.0,0,nan
1,192,3.0,3.0,1.0,0.001595463978831,0.000805395244221,4.87e-05,-0.000738397459622,6.2325107792e-05,0.001785,0.010392304845413,1.0,0,nan
1,216,2.0,2.0,1.0,0.001093660700143,0.000551604859292,4.93e-05,-0.000842573593129,2.2592492369e-05,0.001415,0.005656854249492,1.0,0,nan
1,223,3.0,2.0,1.0,0.001123660700143,0.000585224454582,9.7e-05,-0.000528397459622,3.3906566553e-05,0.00144,0.005656854249492,2.0,0,nan
1,44,2.0,2.0,1.0,0.00022,0.00011074638376,8.8e-05,-0.000311715728753,2.2192713536e-05,0.00052,0.005656854249492,1.0,0,nan
1,226,2.0,2.0,1.0,0.000766542056075,0.000388839398794,4.79e-05,-0.000620502525317,2.2600318883e-05,0.00113,0.005656854249492,1.0,0,nan
1,46,1.0,1.0,1.0,0.00022698630137,0.000120415945788,0.0001083,-0.000625,1.976528659e-06,0.000725,0.002,1.0,0,nan
1,51,1.0,1.0,1.0,0.00015,7.0710678119e-05,9.29e-05,-0.000295,3.989492813e-06,0.000375,0.002,1.0,0,nan
1,56,2.0,2.0,1.0,0.000671803278689,0.000333260836592,5.3e-05,-0.000553431457505,2.1182124316e-05,0.00099,0.005656854249492,1.0,0,nan
1,58,3.0,3.0,1.0,0.001050259001072,0.000707909733409,4.69e-05,-0.000612057713659,4.6734121434e-05,0.001575,0.00779422863406,1.0,0.3333333333333333,nan
1,61,1.0,1.0,1.0,0.000716542056075,0.000360138862107,4.78e-05,-0.0008,3.966963106e-06,0.001055,0.002,1.0,0,nan
1,62,1.0,1.0,1.0,0.00015,7.0710678119e-05,9.29e-05,-0.000295,3.989492813e-06,0.000375,0.002,1.0,0,nan
1,127,2.0,2.0,1.0,0.000374394790029,0.000372453974686,6.18e-05,-0.000788431457505,5.613584524e-06,0.001245,0.002828427124746,1.0,1.0,nan
1,161,3.0,3.0,1.0,0.00046948630137,0.000258160418776,8.41e-05,-0.000625,3.1154904712e-05,0.00109,0.010392304845413,1.0,0,nan
1,174,1.0,1.0,1.0,0.00022698630137,0.000120415945788,0.0001083,-0.000625,1.976528659e-06,0.000725,0.002,1.0,0,nan
1,184,5.0,3.0,1.0,0.001092523631204,0.000734351727678,0.000207,1.8541019662e-05,8.6574201763e-05,0.0016483,0.008660254037844,4.5,0.2,nan
1,202,2.0,2.0,1.0,0.000481764178722,0.000482210378152,5.23e-05,-0.000835502525317,1.1270985602e-05,0.001375,0.002828427124746,1.0,1.0,nan
1,66,2.0,2.0,1.0,0.000571803278689,0.000286854236834,4.96e-05,-0.000462573593129,2.2601021284e-05,0.000865,0.005656854249492,1.0,0,nan
1,67,1.0,1.0,1.0,0.00015,7.0710678119e-05,9.29e-05,-0.000295,3.989492813e-06,0.000375,0.002,1.0,0,nan
