layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
1,1,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,2,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
1,3,2.0,2.0,1.0,0.000128571428571,7.3005630797e-05,4.5e-05,-4.0857864376e-05,2.2626346575e-05,0.000195,0.005656854249492,1.0,0,nan
1,4,4.0,2.0,2.0,0.000297942857143,0.000239375179407,0.0002154,-8.5e-05,7.7580438363e-05,0.0005336,0.009697464427701,3.5,0.16666666666666666,nan
1,370,2.0,2.0,1.0,0.00014,7.3005630797e-05,5.5e-05,-6.3786796564e-05,2.262664098e-05,0.000225,0.005656854249492,1.0,0,nan
1,76,3.0,2.0,1.0,0.000309097744361,0.00018092384256,0.0001221,-6e-05,3.3939872091e-05,0.000405,0.005656854249492,3.0,0,nan
1,105,7.0,3.0,2.0,0.000568616018307,0.000609193351711,0.001273,0.000406457513111,0.000244440833817,0.0008576,0.017459072140294,24.0,0.19047619047619047,nan
1,106,5.0,3.0,1.0,0.000791253968254,0.000563503945178,0.0001823,0.00038472135955,8.6609110288e-05,0.0009433,0.008660254037844,5.75,0.2,nan
1,5,5.0,3.0,2.0,0.000251025641026,0.000313794600378,0.0005164,9.8541019662e-05,0.000159887454389,0.0004619,0.015988161300636,8.875,0.3,nan
1,6,4.0,3.0,1.0,0.000290653846154,0.000301678026351,0.0002766,0.0001,4.9881673858e-05,0.000438,0.006235382907248,8.25,0.6666666666666666,nan
1,7,1.0,1.0,1.0,8.6923076923e-05,5.0990195136e-05,4.6e-05,-9.5e-05,3.425726741e-06,0.000155,0.002,1.0,0,nan
1,8,5.0,3.0,2.0,0.000396597806955,0.000390314300722,0.000486,0.00026972135955,0.000148471614265,0.0005464,0.014846149779162,14.375,0.4,nan
1,9,4.0,3.0,1.0,0.000197567765568,0.000229352386794,0.000115,-7.5e-05,5.5423763558e-05,0.0004583,0.006928203230276,1.5,0.5,nan
1,10,4.0,3.0,1.0,0.000479679734453,0.000334977377193,0.0002031,-0.0001,7.1262146904e-05,0.0008486,0.008907689867497,4.0,0.16666666666666666,nan
1,96,11.0,2.0,2.0,0.000541581632653,0.001243137181175,0.0004695,0.00146,0.000244465356513,0.0006261,0.011111677990074,14.5,0.01818181818181818,nan
1,119,5.0,3.0,1.0,0.000329841897233,0.000325607016371,0.0001883,-5.1458980338e-05,8.9502671559e-05,0.0007259,0.009447549859467,2.5,0.1,nan
1,551,2.0,2.0,1.0,0.000633333333333,0.000325434736502,3.28e-05,-0.000279644660941,2.2627894138e-05,0.000715,0.005656854249492,1.0,0,nan
1,169,14.0,3.0,1.0,0.000839233409611,0.002019823393304,0.000929,0.002425,0.000278738882732,0.0011332,0.00995473411508,20.0,0.04395604395604396,nan
1,94,7.0,3.0,2.0,0.001289659330144,0.000900958205306,0.0028143,0.001111457513111,0.000265724713478,0.0014928,0.018977252326407,81.75,0.09523809523809523,nan
1,377,2.0,1.0,3.0,0.000128571428571,7.3005630797e-05,0.000175,-8.0857864376e-05,2.3998763224e-05,0.000235,0.006,3.0,0,nan
1,11,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
