layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
3,1310,9.0,7.0,1.0,0.002082807724439,0.001756072520625,0.0017274,-0.04957,0.000436507159945,0.054754,0.029632414683923,1.6022685185185186,0.25,nan
3,71,23.0,13.0,1.0,0.025660865203528,0.017854728687103,0.0021318,-0.128931229266218,0.003842494636989,0.2481727,0.084103958475185,4.46734819097488,0.11462450592885376,nan
3,1400,12.0,9.0,2.0,0.00262738756757,0.002569981417225,0.0023747,-0.044338397459622,0.001664397132846,0.052403,0.080089887640449,2.685896467151675,0.3484848484848485,nan
3,2775,17.0,9.0,4.0,0.014541304508196,0.010750342704776,0.0026394,-0.133330151549951,0.005306007497324,0.1902987,0.180220858895706,4.586855918504314,0.19852941176470587,nan
3,656,8.0,6.0,3.0,0.001856685882055,0.001365682161633,0.0013209,-0.023285857864376,0.001094842091689,0.0272493,0.082302855357515,2.113611111111111,0.07142857142857142,nan
3,973,9.0,8.0,1.0,0.01546600661642,0.010545335642833,0.0006861,-0.17976,0.000613843155922,0.2143923,0.037026682360314,1.2288955026455026,0.2222222222222222,nan
3,4734,4.0,4.0,1.0,0.000901314613744,0.000507859151589,0.0003647,-0.005935,0.000127066877977,0.006865,0.016,1.0,0,nan
3,970,15.0,9.0,2.0,0.008589963931391,0.006568228613189,0.0017347,-0.105674445582883,0.002619726573496,0.140114,0.091451612903226,2.765191220238095,0.18095238095238095,nan
3,1032,30.0,23.0,1.0,0.076960938615214,0.05888374600294,0.0013077,-0.067053752593372,0.007860895462341,0.3204012,0.164042032105107,3.702727665553585,0.3448275862068966,nan
3,3594,32.0,20.0,1.0,0.057477199626973,0.041154916790635,0.0026683,-0.05795872583002,0.007600863320739,0.2939249,0.150896560114272,6.974580901585088,0.18548387096774194,nan
3,70,11.0,9.0,1.0,0.002589621384956,0.002386928429027,0.0012276,-0.028638416876048,0.000699802540784,0.0358501,0.038076923076923,2.031333333333333,0.41818181818181815,nan
3,1645,19.0,11.0,3.0,0.011153525436258,0.010067376519876,0.001316,-0.060470904600364,0.005716075993678,0.1168202,0.152781336261025,3.311634308459389,0.4327485380116959,nan
3,4678,25.0,16.0,1.0,0.014143766400562,0.013483607458141,0.0030621,-0.08314,0.003666350800023,0.1461736,0.098209718670077,5.1626631246557935,0.30333333333333334,nan
3,101,618.0,40.0,10.0,0.564830048141632,3.85911515865766,0.0737466,11.18347,4.364889580696308,0.5578756,4.791771718338945,313.8952485623798,0.05590260840374922,nan
