layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
1,1,4.0,2.0,3.0,0.000292857142857,0.000237432169929,0.0001,8.5e-05,0.000111083511913,0.0003336,0.014546196641552,2.5,0.16666666666666666,nan
1,2,5.0,2.0,4.0,0.000187678571429,0.0002395837637,0.000165,0.00013,0.000169709392947,0.000195,0.016970562748477,3.75,0.3333333333333333,nan
1,3,2.0,2.0,1.0,9.1785714286e-05,9.8573007621e-05,4.4e-05,-5.5e-05,1.1310361472e-05,0.000165,0.002828427124746,1.0,1.0,nan
1,1358,4.0,2.0,2.0,0.000268571428571,0.00020257980409,0.0001689,-8e-05,8.7611697009e-05,0.0005,0.011313708498985,2.0,0,nan
1,1359,6.0,3.0,1.0,0.000467207792208,0.000429990641323,0.0001931,0.000165,0.000124704225214,0.000705,0.010392304845413,3.25,0,nan
1,497,1.0,1.0,1.0,8.5e-05,5.0990195136e-05,4e-05,-5e-05,1.997834213e-06,0.0001,0.002,1.0,0,nan
1,1351,2.0,2.0,1.0,0.00022,0.000107966912753,4.57e-05,-8.2928932188e-05,2.1596480475e-05,0.00024,0.005656854249492,1.0,0,nan
1,1536,4.0,3.0,1.0,0.001155058139535,0.000610168202782,0.000235,-0.00212,8.3034592425e-05,0.0034,0.010392304845413,2.0,0,nan
1,1537,2.0,2.0,1.0,0.00022,0.000107966912753,4.57e-05,-8.2928932188e-05,2.1596480475e-05,0.00024,0.005656854249492,1.0,0,nan
1,1535,3.0,3.0,1.0,0.000192,0.000167817965145,4.5e-05,-2.2679491924e-05,4.4638245463e-05,0.00028,0.00779422863406,1.0,0.3333333333333333,nan
1,1529,7.0,3.0,2.0,0.000409818181818,0.000544756614491,0.0006926,8.5e-05,0.000275282838256,0.0008886,0.01983985470488,7.583333333333333,0.047619047619047616,nan
1,4,25.0,7.0,2.0,0.004678197972296,0.006733567133067,0.0081421,0.005585,0.003460229941529,0.0156406,0.07046053491572,40.638564180328174,0.05138339920948617,nan
1,5,8.0,6.0,3.0,0.001926033627775,0.00162723075222,0.0016309,-0.001865857864376,0.000850271443597,0.0058293,0.060221601481108,13.969555392586162,0.4642857142857143,nan
1,6,6.0,6.0,1.0,0.001369830162132,0.00121953413761,0.0001329,-0.002715,0.000220131717129,0.00501,0.018371173070874,1.0,0.6,nan
1,7,3.0,3.0,1.0,0.000565563909774,0.000294219973111,0.0001122,-0.000984019237886,6.0479806981e-05,0.00146,0.010392304845413,1.0,0,nan
1,9,29.0,9.0,2.0,0.013471232370691,0.012436958892838,0.005964,0.025936925824036,0.005895496909691,0.0210358,0.101630026809651,50.49512621955874,0.06267806267806268,nan
1,16,18.0,9.0,1.0,0.012933489526783,0.008574163761321,0.0062632,0.007858639610307,0.001709427001609,0.0188916,0.04748275862069,57.12825082865851,0.13725490196078433,nan
1,17,15.0,8.0,1.0,0.010786137144359,0.007384683854144,0.0018055,0.003404364916731,0.000841777674942,0.017563,0.03741541393365,16.57108240629726,0.20952380952380953,nan
1,30,18.0,6.0,5.0,0.003703718979344,0.004017604812324,0.0051537,0.002681213203436,0.002252002355737,0.0103364,0.125080327291056,35.09978806702354,0.175,nan
1,31,1.0,1.0,1.0,0.000485563909774,0.000250199920064,0.0001122,-0.00128,3.831293061e-06,0.00143,0.002,1.0,0,nan
1,32,4.0,4.0,1.0,0.00094227391004,0.000759763198606,9.6e-05,-0.001655,7.5216161275e-05,0.0028983,0.010666666666667,1.0,0.5,nan
1,33,17.0,6.0,4.0,0.00300067429541,0.003527417033336,0.0025455,0.003695,0.002186503404472,0.0068605,0.093525971997176,23.0405100185571,0.2571428571428571,nan
1,18,9.0,7.0,1.0,0.002682116022561,0.002161760044099,0.0004496,-0.005525,0.000533241964214,0.011474,0.029632414683923,2.5,0.25,nan
1,19,4.0,3.0,1.0,0.000963635400259,0.000735314268716,0.0003153,-0.00402,3.5509629198e-05,0.0051286,0.008907689867497,1.5,0.16666666666666666,nan
1,929,11.0,6.0,1.0,0.002755932108756,0.002143637794177,0.0009715,0.000311332495807,0.000623929688078,0.0078873,0.028362512811174,9.11669921875,0.03636363636363636,nan
1,1697,9.0,6.0,1.0,0.006827324322746,0.003811143625603,0.0004519,-0.002,0.000514651422771,0.0160351,0.028599447807631,4.688154658564815,0.027777777777777776,nan
1,3300,9.0,6.0,1.0,0.005943807729167,0.00350260379886,0.0002665,-0.002495,0.000500352582885,0.0161505,0.027846830760061,2.625,0.05555555555555555,nan
1,3541,10.0,6.0,1.0,0.003041454041156,0.002045263237475,0.000513,-0.003393377223398,0.000550903617585,0.0106125,0.027556759606311,3.3984375,0.06666666666666667,nan
1,3581,4.0,3.0,3.0,0.000948505086245,0.000507733369179,0.0001773,-0.0013,0.000249398256029,0.00234,0.03117691453624,1.7777777777777777,0,nan
1,3733,11.0,6.0,1.0,0.00569288419085,0.003540923120662,0.0007756,-0.00018258563653,0.000623804619091,0.0149873,0.028362512811174,7.25462962962963,0.03636363636363636,nan
1,3744,26.0,7.0,4.0,0.011619610415462,0.009741632129375,0.0084094,0.03384,0.007590048531082,0.0282921,0.14591719351932,75.2678853613459,0.015384615384615385,nan
1,3967,3.0,3.0,1.0,0.00089584962406,0.000466846738128,0.0001127,-0.001786698729811,6.1367892053e-05,0.00258,0.010392304845413,1.0,0,nan
1,4196,3.0,3.0,1.0,0.00093584962406,0.000482729850205,0.0001185,-0.001934019237886,6.2265340123e-05,0.00271,0.010392304845413,1.0,0,nan
1,4623,3.0,3.0,1.0,0.003457268034855,0.001733017311635,9.58e-05,-0.005727416697508,6.2033802013e-05,0.008285,0.010392304845413,1.0,0,nan
1,5026,12.0,7.0,1.0,0.00725886756861,0.004172442753994,0.0012442,0.00100624355653,0.000670901721231,0.0183679,0.035951091344466,11.553702210835972,0.030303030303030304,nan
1,29,30.0,6.0,5.0,0.008054229452145,0.010277465035946,0.0164663,0.024432158383626,0.008461590353556,0.0225756,0.141001084686098,114.30935278182986,0.042328042328042326,nan
1,49,14.0,6.0,2.0,0.003864875482713,0.00328077096091,0.0023776,0.00569,0.001528756347843,0.00745,0.054588628553454,32.42206790123456,0.07692307692307693,nan
1,129,12.0,6.0,4.0,0.001840885105673,0.001919986778877,0.0005815,0.001122320508076,0.001519661927522,0.0032427,0.101748035469455,6.460577745183899,0.15555555555555556,nan
1,125,23.0,6.0,2.0,0.003194444522858,0.005646923702418,0.0050677,0.00367193747285,0.002641646380231,0.0124893,0.057425875359766,24.857259636188274,0.023715415019762844,nan
1,316,9.0,5.0,2.0,0.001437792795655,0.001259277520594,0.000689,-0.00079,0.000669985058444,0.003558,0.03926753521463,5.40625,0.1388888888888889,nan
1,8,127.0,10.0,2.0,0.018992309839666,0.16170571337197,0.0146677,0.23384,0.032011346386615,0.0252362,0.126301677568986,107.39123567484752,0.0014998125234345708,nan
1,20,9.0,5.0,7.0,0.002406226247346,0.001713840830067,0.0008108,-0.004425,0.002474308547086,0.009728,0.137436373251207,4.643406100608711,0.1388888888888889,nan
